c,clean_acc,ptb_acc,inv_acc,clean_loss,ptb_loss,inv_loss,inv_success_rate
270,0.9800000190734863,0.0,0.7900000214576721,0.0943714827299118,8.115584373474121,154.6895751953125,0.21
275,0.9800000190734863,0.0,0.7799999713897705,0.11295352876186371,6.613996982574463,130.46356201171875,0.22
280,0.9700000286102295,0.0,0.800000011920929,0.1205134317278862,7.4358391761779785,123.15287017822266,0.2
285,0.9599999785423279,0.0,0.8100000023841858,0.112739197909832,6.487426280975342,130.49371337890625,0.19
290,0.9700000286102295,0.0,0.8199999928474426,0.15690715610980988,5.566033363342285,89.94527435302734,0.18
295,0.9700000286102295,0.0,0.7699999809265137,0.13826152682304382,6.937239646911621,171.35386657714844,0.23
300,0.949999988079071,0.0,0.7400000095367432,0.10576864331960678,6.410958290100098,154.59230041503906,0.26
305,0.9599999785423279,0.0,0.7200000286102295,0.11704698204994202,7.739262104034424,193.8397674560547,0.28
310,0.949999988079071,0.0,0.800000011920929,0.17987996339797974,7.601124286651611,158.12274169921875,0.2
315,0.9800000190734863,0.0,0.7699999809265137,0.1104191392660141,7.502732276916504,164.84254455566406,0.23
320,0.9700000286102295,0.0,0.7699999809265137,0.11352452635765076,7.906867504119873,152.59197998046875,0.23
325,0.9700000286102295,0.0,0.800000011920929,0.10290496051311493,6.438726902008057,131.3040008544922,0.2
330,0.9900000095367432,0.0,0.800000011920929,0.13095778226852417,6.783597469329834,115.05847930908203,0.2
335,0.9599999785423279,0.0,0.7599999904632568,0.12830865383148193,7.448422431945801,147.7939910888672,0.24
340,0.9800000190734863,0.0,0.699999988079071,0.10954802483320236,8.174784660339355,223.6563262939453,0.3
345,0.9700000286102295,0.0,0.7099999785423279,0.10949370265007019,6.5877532958984375,168.7133026123047,0.29
350,0.949999988079071,0.0,0.7900000214576721,0.12789005041122437,6.375792503356934,109.80529022216797,0.21
355,0.949999988079071,0.0,0.75,0.19225163757801056,6.248591423034668,121.44952392578125,0.25
